X,Y,fullDate,location,leakClass,month,date,weekday,year,week,lon,lat,ObjectId
-8474774.8118,5319963.084,2005/11/16 00:00:00+00,311 ELM ST,0,11.0,16.0,,2005.0,46.0,-76.1301974291108,43.0524788936173,1321
-8472569.01019999,5319986.9474,2005/11/18 00:00:00+00,2156 ERIE BLVD E,0,11.0,18.0,,2005.0,46.0,-76.1103823762006,43.0526355386903,1322
-8472992.9688,5319776.3743,2005/11/18 00:00:00+00,2030 ERIE BLVD E,0,11.0,18.0,,2005.0,46.0,-76.1141908611028,43.0512532726168,1323
-8477626.6353,5311962.2819,2005/11/20 00:00:00+00,218 RIVERDALE DR,0,11.0,20.0,,2005.0,47.0,-76.1558157954874,42.9999371589383,1324
-8476600.4603,5322407.3255,2006/01/09 00:00:00+00,107 CLEVELAND AVE,0,1.0,9.0,,2006.0,2.0,-76.1465975086206,43.0685214019579,1325
-8479990.6222,5320051.88439999,2006/01/15 00:00:00+00,1239 W GENESEE ST,0,1.0,15.0,,2006.0,3.0,-76.1770518511247,43.0530617986854,1326
-8477384.3015,5324162.77440001,2006/01/21 00:00:00+00,SEVENTH NORTH ST & LEMOYNE AVE,0,1.0,21.0,,2006.0,3.0,-76.1536388739234,43.0800405064169,1327
-8477524.9921,5320621.6281,2006/01/27 00:00:00+00,N CLINTON ST & GENANT DR,0,1.0,27.0,,2006.0,4.0,-76.1549027190866,43.0568015879862,1328
-8477678.4818,5315998.09279999,2006/02/27 00:00:00+00,KIRK PARK DR,0,2.0,27.0,,2006.0,9.0,-76.1562815405212,43.0264461858677,1329
-8481468.1591,5316495.74399999,2006/02/27 00:00:00+00,121 ARCHER RD,0,2.0,27.0,,2006.0,9.0,-76.1903247909259,43.0297141910031,1330
-8476778.3035,5323744.32449999,2006/03/02 00:00:00+00,1308 COURT ST,0,3.0,2.0,,2006.0,9.0,-76.148195101268,43.0772948707683,1331
-8475092.3812,5322553.12609999,2006/03/01 00:00:00+00,SEDGWICK DR & SCOVILLE AVE,0,3.0,1.0,,2006.0,9.0,-76.1330502035687,43.0694782153834,1332
-8480872.8765,5320137.988,2006/05/04 00:00:00+00,W FAYETTE ST & SCHOOL ST,0,5.0,4.0,,2006.0,18.0,-76.1849772763464,43.0536269960836,1333
-8476702.0036,5318895.0724,2006/05/10 00:00:00+00,MADISON ST & S STATE ST,0,5.0,10.0,,2006.0,19.0,-76.1475096876045,43.045467800025,1334
-8482245.9704,5321303.3342,2006/05/22 00:00:00+00,101 KANE RD,0,5.0,22.0,,2006.0,21.0,-76.1973119887154,43.061275997141,1335
-8475506.6721,5317360.0325,2006/06/05 00:00:00+00,1 FORESTRY DR,0,6.0,5.0,,2006.0,23.0,-76.1367718420441,43.0353894380093,1336
-8476387.0509,5320247.20040001,2006/06/23 00:00:00+00,407 N MCBRIDE ST,0,6.0,23.0,,2006.0,25.0,-76.1446804193627,43.0543438757392,1337
-8482245.9704,5321303.3342,2006/06/30 00:00:00+00,101 KANE RD,0,6.0,30.0,,2006.0,26.0,-76.1973119887154,43.061275997141,1338
-8482503.8542,5315439.6323,2006/07/29 00:00:00+00,317 BROADVIEW DR,0,7.0,29.0,,2006.0,30.0,-76.1996285983061,43.0227786474698,1339
-8472928.6903,5316038.33729999,2006/08/01 00:00:00+00,1426 WESTMORELAND AVE,0,8.0,1.0,,2006.0,31.0,-76.1136134375129,43.0267104722808,1340
-8477418.95259999,5321912.6306,2006/10/16 00:00:00+00,745 N ALVORD ST,0,10.0,16.0,,2006.0,42.0,-76.1539501500508,43.0652748655847,1341
-8479291.3742,5319617.944,2006/10/17 00:00:00+00,300 RICHMOND AVE,0,10.0,17.0,,2006.0,42.0,-76.1707703994668,43.050213267254,1342
-8478293.5563,5314979.6463,2006/10/19 00:00:00+00,218 CLYDE AVE,0,10.0,19.0,,2006.0,42.0,-76.1618068487634,43.0197576491763,1343
-8481276.42,5320297.6878,2006/10/21 00:00:00+00,HERKIMER ST & EMERSON AVE,0,10.0,21.0,,2006.0,42.0,-76.188602369285,43.0546752765745,1344
-8479695.0995,5319377.2929,2006/10/27 00:00:00+00,101 LIBERTY ST,0,10.0,27.0,,2006.0,43.0,-76.1743971255426,43.0486334950787,1345
-8476604.8812,5320258.199,2006/11/07 00:00:00+00,N TOWNSEND ST & E WILLOW ST,0,11.0,7.0,,2006.0,45.0,-76.146637222241,43.054416071038,1346
-8474029.9002,5318855.2808,2006/06/29 00:00:00+00,411 CHERRY ST,0,6.0,29.0,,2006.0,26.0,-76.1235057743548,43.0452065676842,1347
-8473821.0846,5319516.2389,2005/01/02 00:00:00+00,ERIE BLVD E & TEALL AVE,0,1.0,2.0,,2005.0,1.0,-76.1216299519044,43.0495456214697,1348
-8477963.7307,5317070.9375,2005/01/11 00:00:00+00,BELLEVUE AVE & SOUTH AVE,0,1.0,11.0,,2005.0,2.0,-76.1588439749877,43.0334911887001,1349
-8475848.9125,5312542.71759999,2005/01/17 00:00:00+00,232 SENECA DR,0,1.0,17.0,,2005.0,3.0,-76.1398462398657,43.003750426997,1350
-8476173.8665,5318919.8415,2005/01/19 00:00:00+00,HARRISON S,0,1.0,19.0,,2005.0,3.0,-76.1427653513141,43.0456304089078,1351
-8470826.8498,5321390.7517,2005/01/24 00:00:00+00,228 ABERDEEN TER,0,1.0,24.0,,2005.0,4.0,-76.0947322830536,43.0618497422793,1352
-8474344.1962,5322823.7108,2005/01/24 00:00:00+00,WHEATON RD & FORDHAM RD,0,1.0,24.0,,2005.0,4.0,-76.1263291433602,43.0712538823064,1353
-8481876.7052,5319263.67409999,2005/01/27 00:00:00+00,412 MYRTLE ST,0,1.0,27.0,,2005.0,4.0,-76.1939948229849,43.0478876218138,1354
-8473279.84069999,5322947.12619999,2005/01/27 00:00:00+00,LINWILL TER & VILLAGE DR,0,1.0,27.0,,2005.0,4.0,-76.1167678752263,43.0720637581835,1355
-8481552.7544,5316519.9161,2005/01/28 00:00:00+00,2349 BELLEVUE AVE,0,1.0,28.0,,2005.0,4.0,-76.1910847234355,43.0298729213386,1356
-8473943.43220001,5316960.1553,2005/01/29 00:00:00+00,969 LANCASTER AVE,0,1.0,29.0,,2005.0,5.0,-76.122729019095,43.0327637574635,1357
-8476800.0968,5320302.3923,2005/01/30 00:00:00+00,200 PROSPECT AVE,0,1.0,30.0,,2005.0,5.0,-76.1483908738128,43.0547061569649,1358
-8476301.9958,5309906.75639999,2005/01/31 00:00:00+00,5818 S SALINA ST,0,1.0,31.0,,2005.0,5.0,-76.1439163563994,42.9864311420063,1359
-8471875.6908,5322831.60279999,2005/01/31 00:00:00+00,212 RIGI AVE,0,1.0,31.0,,2005.0,5.0,-76.1041541820627,43.0713056714668,1360
-8480717.5392,5320611.85709999,2005/02/02 00:00:00+00,STATE FAIR BLVD & HIAWATHA BLVD W,0,2.0,2.0,,2005.0,5.0,-76.1835818576386,43.0567374532074,1361
-8478146.6087,5319708.0292,2005/02/08 00:00:00+00,WILKINSON ST & PLUM ST,0,2.0,8.0,,2005.0,6.0,-76.160486796013,43.0508046278319,1362
-8477297.761,5321455.22250001,2005/02/09 00:00:00+00,CATAWBA ST & N TOWNSEND ST,0,2.0,9.0,,2005.0,6.0,-76.152861467385,43.0622728784631,1363
-8470506.3081,5318490.4707,2005/02/10 00:00:00+00,213 E GENESEE PKWY,0,2.0,10.0,,2005.0,6.0,-76.0918528079705,43.0428115330637,1364
-8475106.3826,5315055.41379999,2005/02/10 00:00:00+00,129 ALDEN ST,0,2.0,10.0,,2005.0,6.0,-76.1331759802849,43.0202552690863,1365
-8478902.8736,5319363.3238,2005/02/11 00:00:00+00,720 ERIE BLVD W,0,2.0,11.0,,2005.0,6.0,-76.1672804391981,43.0485417926257,1366
-8472436.4777,5317408.83429999,2005/02/11 00:00:00+00,CRAWFORD AVE & EUCLID AVE,0,2.0,11.0,,2005.0,6.0,-76.1091918164967,43.0357098735358,1367
-8471853.12470001,5317773.69949999,2005/02/12 00:00:00+00,303 BRADFORD PKWY,0,2.0,12.0,,2005.0,7.0,-76.1039514673374,43.0381055471586,1368
-8482728.5542,5316006.0844,2005/02/13 00:00:00+00,108 BROADVIEW DR,0,2.0,13.0,,2005.0,7.0,-76.2016471127495,43.0264986669507,1369
-8479017.3028,5318248.55349999,2005/02/14 00:00:00+00,416 SHONNARD ST,0,2.0,14.0,,2005.0,7.0,-76.1683083741912,43.0412232577411,1370
-8479605.2781,5317264.7679,2013/02/04 00:00:00+00,317 ELLIOTT ST,0,2.0,4.0,,2013.0,5.0,-76.173590246178,43.0347639201486,1371
-8473821.0846,5319516.2389,2012/10/21 00:00:00+00,ERIE BLVD E & TEALL AVE,0,10.0,21.0,,2012.0,43.0,-76.1216299519044,43.0495456214697,1372
-8478163.3865,5324028.97400001,2013/02/04 00:00:00+00,********** HIAWATHA BLVD E,0,2.0,4.0,,2013.0,5.0,-76.1606375135547,43.0791625959453,1373
-8480958.6503,5320239.892,2006/05/04 00:00:00+00,1931 W FAYETTE ST,0,5.0,4.0,,2006.0,18.0,-76.1857477955016,43.05429590303,1374
-8476442.6905,5316499.3488,2012/10/20 00:00:00+00,WOODLAND AVE & S STATE ST,0,10.0,20.0,,2012.0,42.0,-76.1451802383935,43.0297378625808,1375
-8476960.0573,5320024.5194,2013/05/26 00:00:00+00,PEARL ST & E WILLOW ST,0,5.0,26.0,,2013.0,21.0,-76.1498278234328,43.0528821694862,1376
-8473188.8988,5316792.0798,2005/03/11 00:00:00+00,337 MILES AVE,0,3.0,11.0,,2005.0,10.0,-76.115950930239,43.031660103693,1377
-8477801.6447,5316681.23749999,2013/02/04 00:00:00+00,590 W CASTLE ST,0,2.0,4.0,,2013.0,5.0,-76.1573879316763,43.0309322561029,1378
-8477365.46,5319728.0925,2006/05/10 00:00:00+00,100 N CLINTON ST,0,5.0,10.0,,2006.0,19.0,-76.1534696178492,43.0509363317605,1379
-8473821.0846,5319516.2389,2012/10/19 00:00:00+00,ERIE BLVD E & TEALL AVE,0,10.0,19.0,,2012.0,42.0,-76.1216299519044,43.0495456214697,1380
-8477897.4034,5318051.80630001,2005/03/16 00:00:00+00,100 MIDLAND AVE,0,3.0,16.0,,2005.0,11.0,-76.1582481467142,43.0399315097506,1381
-8476524.49809999,5317896.7092,2013/05/25 00:00:00+00,116 OAKWOOD AVE,0,5.0,25.0,,2013.0,21.0,-76.1459151285678,43.0389131972215,1382
-8476944.01319999,5324619.43049999,2013/02/03 00:00:00+00,1537 LEMOYNE AVE,0,2.0,3.0,,2013.0,5.0,-76.1496836968303,43.0830366895187,1383
-8476668.6304,5321743.0614,2006/05/13 00:00:00+00,PARK ST & JOHN ST,0,5.0,13.0,,2006.0,19.0,-76.1472098910481,43.0641619934873,1384
-8473821.0846,5319516.2389,2012/10/19 00:00:00+00,ERIE BLVD E & TEALL AVE,0,10.0,19.0,,2012.0,42.0,-76.1216299519044,43.0495456214697,1385
-8477832.3976,5321208.2821,2005/03/18 00:00:00+00,N CLINTON ST & SPENCER ST,0,3.0,18.0,,2005.0,11.0,-76.1576641896773,43.0606521379263,1386
-8475453.112,5323960.1501,2013/06/14 00:00:00+00,516 DARLINGTON RD,0,6.0,14.0,,2013.0,24.0,-76.1362907034796,43.0787110137525,1387
-8477039.9195,5320170.84380001,2013/02/03 00:00:00+00,HICKORY ST & PEARL ST,0,2.0,3.0,,2013.0,5.0,-76.1505452377817,43.0538426652827,1388
-8476094.34049999,5319697.6025,2006/05/17 00:00:00+00,700 ERIE BLVD E,0,5.0,17.0,,2006.0,20.0,-76.1420509571012,43.0507361824818,1389
-8474346.86659999,5319596.72860001,2012/10/17 00:00:00+00,1502 ERIE BLVD E,0,10.0,17.0,,2012.0,42.0,-76.1263531319715,43.0500739988067,1390
-8477646.0884,5314508.2931,2005/03/21 00:00:00+00,618 W NEWELL ST,0,3.0,21.0,,2005.0,12.0,-76.155990545658,43.0166618416001,1391
-8472926.9553,5316810.7746,2013/06/13 00:00:00+00,MEADOWBROOK DR & WESTMORELAND AVE,0,6.0,13.0,,2013.0,24.0,-76.1135978517427,43.031782862521,1392
-8477825.677,5324592.09849999,2013/02/02 00:00:00+00,SEVENTH NORTH ST & HIAWATHA BLVD E,0,2.0,2.0,,2013.0,5.0,-76.1576038175003,43.0828573646526,1393
-8477832.3976,5321208.2821,2006/05/19 00:00:00+00,SPENCER ST & N CLINTON ST,0,5.0,19.0,,2006.0,20.0,-76.1576641896773,43.0606521379263,1394
-8477973.44709999,5324331.4563,2012/10/15 00:00:00+00,899 HIAWATHA BLVD E,0,10.0,15.0,,2012.0,42.0,-76.1589312588939,43.081147268489,1395
-8473521.6792,5322673.4836,2005/03/26 00:00:00+00,269 GRANT BLVD,0,3.0,26.0,,2005.0,13.0,-76.1189403474347,43.070268047737,1396
-8472529.0008,5322845.4667,2013/06/13 00:00:00+00,227 NORWOOD AVE,0,6.0,13.0,,2013.0,24.0,-76.1100229656454,43.0713966495339,1397
-8472645.5861,5321801.7624,2013/02/27 00:00:00+00,270 FOREST HILL DR,0,2.0,27.0,,2013.0,9.0,-76.1110702692143,43.0645472467802,1398
-8481969.1939,5321136.26609999,2006/05/21 00:00:00+00,1900 ERIE BLVD W,0,5.0,21.0,,2006.0,21.0,-76.1948256631131,43.0601794682329,1399
-8474394.5838,5314578.98060001,2006/05/22 00:00:00+00,HOLMES ST & GOODRICH AVE,0,5.0,22.0,,2006.0,21.0,-76.1267817828723,43.0171261210138,1400
-8471360.2386,5317563.4443,2006/05/23 00:00:00+00,426 BROOKFORD RD,0,5.0,23.0,,2006.0,21.0,-76.0995237961678,43.0367250409602,1401
-8476100.1337,5318393.01299999,2006/05/23 00:00:00+00,100 MONROE ST,0,5.0,23.0,,2006.0,21.0,-76.1421029983023,43.0421716923931,1402
-8477418.1181,5313273.59719999,2006/05/25 00:00:00+00,MARLETT ST & LOOMIS AVE,0,5.0,25.0,,2006.0,21.0,-76.1539426536098,43.0085517244229,1403
-8476394.3175,5320411.2964,2006/05/25 00:00:00+00,735 E WILLOW ST,0,5.0,25.0,,2006.0,21.0,-76.1447456963411,43.055421000345,1404
-8476407.2494,5323088.4038,2006/05/25 00:00:00+00,2227 GRANT BLVD,0,5.0,25.0,,2006.0,21.0,-76.1448618655753,43.0729908361566,1405
-8474257.5673,5320085.6565,2006/05/26 00:00:00+00,VINE ST & BURNET AVE,0,5.0,26.0,,2006.0,21.0,-76.125550942711,43.0532834846139,1406
-8477387.2276,5313880.4477,2006/05/30 00:00:00+00,ONONDAGA CREEK BLVD & BRIDGET CIR,0,5.0,30.0,,2006.0,22.0,-76.153665159527,43.0125379641984,1407
-8477539.1197,5319217.67409999,2006/05/31 00:00:00+00,272 W JEFFERSON ST,0,5.0,31.0,,2006.0,22.0,-76.1550296294766,43.0475856430634,1408
-8477702.1304,5323980.9337,2006/06/02 00:00:00+00,STEDMAN ST & LEMOYNE AVE,0,6.0,2.0,,2006.0,22.0,-76.1564939795095,43.078847383935,1409
-8474230.261,5322277.6955,2006/06/19 00:00:00+00,100 DORCHESTER AVE,0,6.0,19.0,,2006.0,25.0,-76.1253056460446,43.0676706952177,1410
-8477011.7495,5317969.399,2006/06/25 00:00:00+00,100 E TAYLOR ST,0,6.0,25.0,,2006.0,26.0,-76.1502921823661,43.0393904547617,1411
-8477746.6718,5321446.35369999,2006/06/26 00:00:00+00,200 BASIN ST,0,6.0,26.0,,2006.0,26.0,-76.1568941017134,43.0622146707315,1412
-8472886.8398,5320921.9313,2006/06/28 00:00:00+00,HICKOK AVE & CALEB AVE,0,6.0,28.0,,2006.0,26.0,-76.1132374880749,43.0587726820058,1413
-8480416.4307,5320137.7609,2006/06/28 00:00:00+00,212 STATE FAIR BLVD,0,6.0,28.0,,2006.0,26.0,-76.1808769539613,43.0536255053708,1414
-8478107.9843,5315798.9491,2006/07/02 00:00:00+00,919 ONONDAGA AVE,0,7.0,2.0,,2006.0,27.0,-76.1601398271244,43.0251383885762,1415
-8476650.7329,5317295.08459999,2006/07/03 00:00:00+00,1315 S STATE ST,0,7.0,3.0,,2006.0,27.0,-76.1470491150701,43.034962983633,1416
-8472799.5914,5319094.6088,2006/07/05 00:00:00+00,243 CROLY ST,0,7.0,5.0,,2006.0,27.0,-76.1124537223626,43.0467777421564,1417
-8476899.91319999,5315021.28540001,2006/07/06 00:00:00+00,W BRIGHTON AVE & MIDLAND AVE,0,7.0,6.0,,2006.0,27.0,-76.14928753979,43.020031123727,1418
-8470397.6575,5320339.0076,2006/07/06 00:00:00+00,ERIE BLVD E & SMITH ST,0,7.0,6.0,,2006.0,27.0,-76.0908767830244,43.0549464996708,1419
-8479277.6722,5317607.14699999,2006/07/10 00:00:00+00,236 FITCH ST,0,7.0,10.0,,2006.0,28.0,-76.1706473123066,43.037011989325,1420
-8476993.0419,5318714.6345,2006/07/11 00:00:00+00,218 HARRISON ST,0,7.0,11.0,,2006.0,28.0,-76.150124129136,43.0442832140891,1421
-8474891.4506,5322911.19249999,2006/07/18 00:00:00+00,233 WOODLAWN TER,0,7.0,18.0,,2006.0,29.0,-76.1312452132784,43.0718279553541,1422
-8476079.0362,5312350.791,2006/07/22 00:00:00+00,142 RONEY RD,0,7.0,22.0,,2006.0,29.0,-76.1419134762352,43.0024895597362,1423
-8482562.97550001,5315517.54409999,2006/07/23 00:00:00+00,312 BROADVIEW DR,0,7.0,23.0,,2006.0,30.0,-76.2001596939802,43.0232903253106,1424
-8476437.1141,5317399.93509999,2006/07/25 00:00:00+00,413 E RAYNOR AVE,0,7.0,25.0,,2006.0,30.0,-76.14513014474,43.0356514409831,1425
-8477226.90209999,5319387.483,2006/08/06 00:00:00+00,E FAYETTE ST & S SALINA ST,0,8.0,6.0,,2006.0,32.0,-76.1522249310561,43.0487003895786,1426
-8472946.9892,5316572.3188,2006/08/08 00:00:00+00,1229 WESTMORELAND AVE,0,8.0,8.0,,2006.0,32.0,-76.1137778193284,43.0302170314523,1427
-8482629.1966,5318323.73450001,2006/08/09 00:00:00+00,103 W HIGH TER,0,8.0,9.0,,2006.0,32.0,-76.2007545682428,43.0417168530387,1428
-8477304.4729,5317682.8012,2006/08/15 00:00:00+00,626 ONEIDA ST,0,8.0,15.0,,2006.0,33.0,-76.1529217614085,43.0375087254617,1429
-8473589.4991,5316091.1259,2006/08/16 00:00:00+00,340 KENSINGTON PL,0,8.0,16.0,,2006.0,33.0,-76.1195495839621,43.0270571343171,1430
-8472168.8663,5323536.0503,2006/08/18 00:00:00+00,380 N EDWARDS AVE,0,8.0,18.0,,2006.0,33.0,-76.1067878223885,43.0759282453798,1431
-8482419.7744,5315610.97049999,2006/09/07 00:00:00+00,105 ROCKWOOD PL,0,9.0,7.0,,2006.0,36.0,-76.1988732966118,43.0239038880898,1432
-8473624.2531,5317003.4161,2006/09/15 00:00:00+00,203 WESTMINSTER AVE,0,9.0,15.0,,2006.0,37.0,-76.1198617844559,43.0330478226916,1433
-8478000.9889,5318573.53419999,2006/09/19 00:00:00+00,335 GIFFORD ST,0,9.0,19.0,,2006.0,38.0,-76.1591786710929,43.0433568659844,1434
-8477877.3328,5316240.6631,2006/09/20 00:00:00+00,SOUTH AVE & W KENNEDY ST,0,9.0,20.0,,2006.0,38.0,-76.1580678494468,43.028039132499,1435
-8478648.259,5323649.7485,2006/09/23 00:00:00+00,200 TEX SIMONE DR,0,9.0,23.0,,2006.0,38.0,-76.1649931973307,43.0766742985806,1436
-8477313.4338,5321854.0981,2006/09/22 00:00:00+00,715 N ALVORD ST,0,9.0,22.0,,2006.0,38.0,-76.1530022585428,43.0648907227163,1437
-8472725.6808,5323316.8315,2006/09/27 00:00:00+00,381 FOBES AVE,0,9.0,27.0,,2006.0,39.0,-76.1117897721462,43.0744897722767,1438
-8471651.9785,5318304.75069999,2006/09/28 00:00:00+00,HARRINGTON RD & MEADOWBROOK DR,0,9.0,28.0,,2006.0,39.0,-76.1021445402793,43.0415922166779,1439
-8475391.8861,5313358.91119999,2006/10/01 00:00:00+00,500 E GLEN AVE,0,10.0,1.0,,2006.0,40.0,-76.1357407018621,43.0091121450614,1440
-8477583.5597,5322106.113,2006/10/06 00:00:00+00,409 KIRKPATRICK ST,0,10.0,6.0,,2006.0,40.0,-76.1554288407889,43.0665446538471,1441
-8474823.1205,5318873.49889999,2006/10/07 00:00:00+00,COMSTOCK AVE & MADISON ST,0,10.0,7.0,,2006.0,40.0,-76.1306313935465,43.0453261698716,1442
-8476129.7122,5310006.43379999,2006/10/14 00:00:00+00,138 OAKLEY DR E,0,10.0,14.0,,2006.0,41.0,-76.1423687064886,42.9870861498893,1443
-8478322.948,5314905.20450001,2006/10/16 00:00:00+00,131 GLENWOOD AVE,0,10.0,16.0,,2006.0,42.0,-76.1620708788968,43.0192687321681,1444
-8469870.0966,5320404.8058,2006/10/22 00:00:00+00,3031 ERIE BLVD E,0,10.0,22.0,,2006.0,43.0,-76.0861376228267,43.0553783964668,1445
-8472848.1821,5316835.47670001,2006/10/22 00:00:00+00,816 MEADOWBROOK DR,0,10.0,22.0,,2006.0,43.0,-76.1128902200473,43.0319450677227,1446
-8478271.5045,5320912.52990001,2006/10/24 00:00:00+00,348 SPENCER ST,0,10.0,24.0,,2006.0,43.0,-76.1616087540736,43.0587109751882,1447
-8470498.9576,5318893.0271,2006/10/26 00:00:00+00,DEMONG DR & ALBERT RD,0,10.0,26.0,,2006.0,43.0,-76.0917867773055,43.0454543726326,1448
-8476407.1147,5318481.6834,2006/10/28 00:00:00+00,E ADAMS ST & WEISER CT,0,10.0,28.0,,2006.0,43.0,-76.1448606555446,43.0427538419295,1449
-8476855.8894,5313784.1852,2006/10/29 00:00:00+00,PIERCE ST & RILL AVE,0,10.0,29.0,,2006.0,44.0,-76.148892067266,43.0119056586645,1450
-8478151.3568,5319596.15169999,2006/11/05 00:00:00+00,100 PLUM ST,0,11.0,5.0,,2006.0,45.0,-76.160529448921,43.0500702117434,1451
-8474871.0391,5315229.20299999,2006/11/08 00:00:00+00,RUTH AVE & VINCENT ST,0,11.0,8.0,,2006.0,45.0,-76.1310618536542,43.0213966530806,1452
-8474131.5558,5320827.69690001,2006/11/08 00:00:00+00,WINTON ST & ROBINSON ST,0,11.0,8.0,,2006.0,45.0,-76.1244189621468,43.0581541644087,1453
-8482681.7634,5315650.7741,2006/11/13 00:00:00+00,610 WINKWORTH PKWY,0,11.0,13.0,,2006.0,46.0,-76.2012267838415,43.0241652899356,1454
-8479657.7916,5314922.4303,2006/11/24 00:00:00+00,905 GLENWOOD AVE,0,11.0,24.0,,2006.0,47.0,-76.1740619829747,43.0193818676964,1455
-8482462.4936,5316999.78480001,2006/11/29 00:00:00+00,1307 GRAND AVE,0,11.0,29.0,,2006.0,48.0,-76.1992570497147,43.0330239783828,1456
-8477974.3033,5319913.1304,2005/03/10 00:00:00+00,311 N WEST ST,0,3.0,10.0,,2005.0,10.0,-76.1589389502694,43.0521509849273,1457
-8478287.19640001,5317491.5039,2012/02/05 00:00:00+00,150 RICH ST,0,2.0,5.0,,2012.0,6.0,-76.1617497168097,43.0362526832371,1458
-8482564.8233,5315520.0323,2012/02/05 00:00:00+00,312 BROADVIEW DR,0,2.0,5.0,,2012.0,6.0,-76.20017629305,43.0233066662414,1459
-8478265.3866,5317424.08819999,2012/02/05 00:00:00+00,RICH ST & TALLMAN ST,0,2.0,5.0,,2012.0,6.0,-76.1615537960428,43.0358100312088,1460
-8476480.6274,5317478.5747,2012/02/03 00:00:00+00,358 OAKWOOD AVE,0,2.0,3.0,,2012.0,5.0,-76.1455210313645,43.0361677902534,1461
-8472058.9812,5321377.62,2012/02/01 00:00:00+00,404 S EDWARDS AVE,0,2.0,1.0,,2012.0,5.0,-76.1058007077402,43.0617635556568,1462
-8473939.9185,5321874.2055,2012/01/30 00:00:00+00,JAMES ST & TEALL AVE,0,1.0,30.0,,2012.0,5.0,-76.1226974549908,43.0650226858171,1463
-8479703.9169,5319477.88949999,2009/02/20 00:00:00+00,117 LAKEVIEW AVE,0,2.0,20.0,,2009.0,8.0,-76.1744763335944,43.0492938739453,1464
-8479703.9169,5319477.88949999,2009/02/20 00:00:00+00,117 LAKEVIEW AVE,0,2.0,20.0,,2009.0,8.0,-76.1744763335944,43.0492938739453,1465
-8471827.1131,5321494.37990001,2013/12/20 00:00:00+00,356 NICHOLS AVE,0,12.0,20.0,,2013.0,51.0,-76.1037178011589,43.0625298757533,1466
-8475739.1598,5322521.76830001,2013/06/13 00:00:00+00,SCOVILLE AVE & WADSWORTH ST,0,6.0,13.0,,2013.0,24.0,-76.1388603145869,43.0692724317295,1467
-8475692.6502,5313030.84330001,2013/12/19 00:00:00+00,203-05 SPRINGBROOK AVE,0,12.0,19.0,,2013.0,51.0,-76.1384425117415,43.0069570660761,1468
-8476690.044,5319512.2982,2012/10/15 00:00:00+00,E WASHINGTON ST & S STATE ST,0,10.0,15.0,,2012.0,42.0,-76.1474022526898,43.0495197524954,1469
-8470778.3539,5320008.0279,2012/10/26 00:00:00+00,775 NORTHWAY ST,0,10.0,26.0,,2012.0,43.0,-76.0942966369717,43.0527739158084,1470
-8473163.9109,5319239.4534,2013/02/26 00:00:00+00,1938 FAYETTE ST E,0,2.0,26.0,,2013.0,9.0,-76.1157264601141,43.047728619027,1471
-8474487.7328,5314526.0545,2013/06/10 00:00:00+00,1509 COMSTOCK AVE,0,6.0,10.0,,2013.0,23.0,-76.1276185545763,43.0167784997889,1472
-8473271.0351,5322466.3232,2014/01/02 00:00:00+00,123 GRANT BLVD,0,1.0,2.0,,2014.0,1.0,-76.1166887731757,43.0689085749445,1473
-8475148.5746,5315146.4306,2005/04/01 00:00:00+00,100 ALDEN ST,0,4.0,1.0,,2005.0,13.0,-76.1335549974696,43.0208530368339,1474
-8474338.83989999,5314064.11720001,2012/10/25 00:00:00+00,JAMESVILLE AVE & JEAN AVE,0,10.0,25.0,,2012.0,43.0,-76.1262810268986,43.0137443893666,1475
-8477115.6801,5320360.85219999,2013/02/23 00:00:00+00,502-04 PEARL ST,0,2.0,23.0,,2013.0,8.0,-76.1512258068308,43.055089887103,1476
-8475164.7346,5323516.63690001,2014/01/01 00:00:00+00,225 WAINWRIGHT AVE,0,1.0,1.0,,2014.0,1.0,-76.1337001652195,43.0758008596127,1477
-8480314.8216,5320364.0699,2012/10/24 00:00:00+00,312 STATE FAIR BLVD,0,10.0,24.0,,2012.0,43.0,-76.1799641838859,43.0551110079806,1478
-8470492.2173,5321778.36649999,2005/04/11 00:00:00+00,320 BURNS AVE,0,4.0,11.0,,2005.0,15.0,-76.0917262281604,43.0643937003247,1479
-8474877.408,5317931.9827,2013/06/26 00:00:00+00,101 COLLEGE PL,0,6.0,26.0,,2013.0,26.0,-76.1311190664563,43.0391447919919,1480
-8474315.2472,5314622.8994,2013/02/22 00:00:00+00,211 HOLMES ST,0,2.0,22.0,,2013.0,8.0,-76.1260690900686,43.0174145803557,1481
-8477773.6977,5322278.085,2013/12/30 00:00:00+00,515 DANFORTH ST,0,12.0,30.0,,2013.0,52.0,-76.1571368795038,43.0676732513588,1482
-8473821.0846,5319516.2389,2012/10/23 00:00:00+00,ERIE BLVD E & TEALL AVE,0,10.0,23.0,,2012.0,43.0,-76.1216299519044,43.0495456214697,1483
-8477833.9748,5320978.2021,2005/04/15 00:00:00+00,238 W DIVISION ST,0,4.0,15.0,,2005.0,15.0,-76.1576783579059,43.0591420184651,1484
-8472895.7188,5315663.23049999,2013/06/23 00:00:00+00,WESTMORELAND AVE & LEWISTON DR,0,6.0,23.0,,2013.0,25.0,-76.113317249489,43.0242470945173,1485
-8477629.94079999,5319313.1207,2013/02/19 00:00:00+00,200 WALTON ST AND FRANKLIN ST S,0,2.0,19.0,,2013.0,8.0,-76.1558454892991,43.0482122249924,1486
